Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
Potsticker House,OPERATIONAL,"3139 South Halsted Street, Chicago",2,4.2,711,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.83690959999999,-87.6459119
"The PRICE Futures Group, Inc.",OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['finance', 'point_of_interest', 'establishment']",41.8403965,-87.631957
Walgreens,OPERATIONAL,"3000 South Halsted Street, Chicago",2,2.1,108,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.8395196,-87.6470858
Subway,OPERATIONAL,"753 West 31st Street A, Chicago",1,3.2,240,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8377314,-87.6457535
New Furama Restaurant,OPERATIONAL,"2828 South Wentworth Avenue, Chicago",2,4.4,514,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.84168729999999,-87.6320186
Pancho Pistolas Authentic Mexican Restaurant,OPERATIONAL,"700 West 31st Street, Chicago",2,4.3,1743,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8383,-87.64402199999999
Little Caesars Pizza,OPERATIONAL,"3010 South Halsted Street, Chicago",1,3.4,421,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.83920099999999,-87.64693899999999
East Lake Management,OPERATIONAL,"3139 South Lituanica Avenue, Chicago",Price information not available,3,4,"['point_of_interest', 'establishment']",41.8374319,-87.6482924
Fabulous Freddies Italian Eatery,OPERATIONAL,"701 West 31st Street, Chicago",1,4.2,2859,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8378887,-87.6439876
Mark Sheridan Math & Science Academy,OPERATIONAL,"533 West 27th Street, Chicago",Price information not available,4.6,28,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.84424589999999,-87.6412481
Gio's Cafe And Deli,OPERATIONAL,"2724 South Lowe Avenue, Chicago",2,4.7,574,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.8436568,-87.6429284
VanderCook College of Music,OPERATIONAL,"3140 South Federal Street, Chicago",Price information not available,4.7,23,"['university', 'point_of_interest', 'establishment']",41.8367719,-87.6291633
Robert Healy Elementary School,OPERATIONAL,"3010 South Parnell Avenue, Chicago",Price information not available,4.1,17,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.8393837,-87.6405254
Community Care Center,OPERATIONAL,"9660 Wicker Avenue, Saint John",Price information not available,3.5,13,"['doctor', 'health', 'point_of_interest', 'establishment']",41.8459378,-87.6339285
Carbon Live Fire Mexican Grill,OPERATIONAL,"300 West 26th Street, Chicago",2,4.4,1789,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8457425,-87.6347923
Cermak Fresh Market,OPERATIONAL,"3033 South Halsted Street, Chicago",Price information not available,4.3,2196,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.8389,-87.645949
Jackalope Coffee & Tea House,OPERATIONAL,"755 West 32nd Street, Chicago",1,4.7,927,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",41.8360968,-87.6458337
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
McGuane (John) Park,OPERATIONAL,"2901 South Poplar Avenue, Chicago",Price information not available,4.5,690,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",41.8407367,-87.6476489
9th District Chicago Police Department,OPERATIONAL,"3120 South Halsted Street, Chicago",Price information not available,No rating,No ratings,"['police', 'point_of_interest', 'establishment']",41.8370593,-87.6466287
Senior Suites of Bridgeport,OPERATIONAL,"2825 South Halsted Street apt,,,610 610, Chicago",Price information not available,4.2,12,"['point_of_interest', 'health', 'establishment']",41.8428459,-87.6461715
St. Jerome Catholic School,OPERATIONAL,"2801 South Princeton Avenue, Chicago",Price information not available,3.6,7,"['point_of_interest', 'school', 'establishment']",41.8424243,-87.6338538
GameStop,OPERATIONAL,"753 West 31st Street A, Chicago",2,4.3,343,"['electronics_store', 'store', 'point_of_interest', 'establishment']",41.8377089,-87.64606069999999
Redbox,OPERATIONAL,"3000 South Halsted Street, Chicago",1,5,2,"['movie_rental', 'store', 'point_of_interest', 'establishment']",41.8393781,-87.6468448
Defibrillator Performance Art Gallery [DFBRL8R],OPERATIONAL,"3231 South Halsted Street #303, Chicago",Price information not available,4.8,13,"['art_gallery', 'point_of_interest', 'establishment']",41.8356085,-87.6458126
US Naval Reserve Officer,OPERATIONAL,"Stuart Building, 10 West 31st Street # 215, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.83873109999999,-87.6274013
bp,OPERATIONAL,"3047 South Halsted Street, Chicago",Price information not available,3.4,31,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.83839,-87.6463
T-Mobile Authorized Retailer,OPERATIONAL,"3016 South Halsted Street, Chicago",2,3.5,103,"['store', 'point_of_interest', 'establishment']",41.839043,-87.6469094
ATI Physical Therapy,OPERATIONAL,"3008 South Halsted Street Ste 116, Chicago",Price information not available,4.8,124,"['point_of_interest', 'health', 'establishment']",41.8392889,-87.6470078
Blue City Cycles,OPERATIONAL,"3201 South Halsted Street, Chicago",Price information not available,4.8,146,"['bicycle_store', 'store', 'point_of_interest', 'establishment']",41.8360813,-87.6459809
Dim Dim,OPERATIONAL,"2820 South Wentworth Avenue, Chicago",1,3.9,421,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.841975,-87.63210199999999
Sugar Shack,OPERATIONAL,"630 West 26th Street, Chicago",1,4.5,968,"['store', 'food', 'point_of_interest', 'establishment']",41.8455135,-87.6428153
Brookenthal Heidi S DO,OPERATIONAL,"3201 South Wallace Street, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.8360429,-87.641137
Augustines Spiritual Boutique,OPERATIONAL,"3327 South Halsted Street, Chicago",Price information not available,4.2,153,"['book_store', 'home_goods_store', 'store', 'point_of_interest', 'health', 'school', 'establishment']",41.8335861,-87.64595
"DiFoggio Plumbing Partners, Inc.",OPERATIONAL,"3241 South Shields Avenue, Chicago",Price information not available,4.7,14,"['plumber', 'point_of_interest', 'establishment']",41.8351169,-87.63502249999999
Chinatown Foot Clinic,OPERATIONAL,"553 West 31st Street #1, Chicago",Price information not available,5,1,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.83793600000001,-87.641097
People's Medical Center,OPERATIONAL,"3201 South Wallace Street, Chicago",Price information not available,3.7,18,"['point_of_interest', 'health', 'establishment']",41.8361275,-87.6411699
Han 202 Restaurant,OPERATIONAL,"605 West 31st Street, Chicago",2,4.8,191,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.837921,-87.64174799999999
Chicago,Status not available,Chicago,Price information not available,No rating,No ratings,"['locality', 'political']",41.8781136,-87.6297982
Chicago South Loop Hotel,OPERATIONAL,"11 West 26th Street, Chicago",Price information not available,3.9,2240,"['cafe', 'parking', 'beauty_salon', 'lodging', 'food', 'point_of_interest', 'establishment']",41.84525290000001,-87.6277863
Illinois Institute of Technology,OPERATIONAL,"10 West 35th Street, Chicago",Price information not available,4.4,419,"['university', 'point_of_interest', 'establishment']",41.83671,-87.6259602
S.R. Crown Hall (IIT),OPERATIONAL,"3360 South State Street, Chicago",Price information not available,4.7,297,"['tourist_attraction', 'point_of_interest', 'establishment']",41.8332147,-87.627275
Illinois College of Optometry,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,4,39,"['university', 'health', 'point_of_interest', 'establishment']",41.83548989999999,-87.62235989999999
Illinois Eye Institute B.G.,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,3.8,218,"['health', 'point_of_interest', 'establishment']",41.83532599999999,-87.6225407
Schlange Darrell G OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,5,1,"['health', 'point_of_interest', 'establishment']",41.835265,-87.6222789
"Janice M. Jurkus, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Sandra Block, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.6222789
"Patrick Kwong, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835712,-87.62311749999999
"John L. Baker, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Allison Christine L OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.8352342,-87.6223665
"Valerie M. Kattouf, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Yi Pang, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Neil R. Hodur, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Mc Cann Andrea L OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Stephanie S. Messner, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Shmaila S. Tahir, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Owens Tiffany Ela OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
Lueken Tiffany L OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Ruth A. Trachimowicz, OD",CLOSED_TEMPORARILY,"3241 South Michigan Avenue # 2017, Chicago",Price information not available,4,1,"['health', 'point_of_interest', 'establishment']",41.835712,-87.62311749999999
"Leonard V. Messner, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Wendy J. Haaland Stone, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Eid Mohamed OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Mark K. Colip, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Derrald G. Taylor, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Kelly A. Frantz, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Yiu-Tung D. Lee, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Rachael M. Beatty, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Brian W. Caden, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,5,1,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Michael Chaglasian, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.6222789
"Bruce Teitelbaum, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.6222789
"David D. Castells, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Tracy Matchinski, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,5,1,"['health', 'point_of_interest', 'establishment']",41.835265,-87.6222789
Chen Eric H OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Opitz Dominick L OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Misko Melissa A OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Mary F. Roberts, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Vladimir V. Yevseyenkov, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Illinois Eye Institute: Dougherty Jeanne T,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Janice E. Scharre, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Anne S. Rozwat, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Stephanie Klemencic, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Rana Nidhi OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Brandonisio Tina Marie OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Lopykinski Michael J OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Fakhoury Nader E OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Boulais Sarah A OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Pamela J. Boyce, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Lynn Stacie Rene OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Conley Eric J OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Scheifele Jill R OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Newman Tricia Lynn OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Kruoch Zanna S OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Sifrit Jason A OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Chaglasian Elyse Lynn OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
"Snehali Upadhyay, OD",OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,5,1,"['health', 'point_of_interest', 'establishment']",41.835265,-87.6222789
Bonilla-Warfor Nathan J OD,OPERATIONAL,"3241 South Michigan Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.835265,-87.62227899999999
Napleton Downtown Chicago.,OPERATIONAL,"2720 South Michigan Avenue, Chicago",Price information not available,4.3,1199,"['car_dealer', 'point_of_interest', 'store', 'establishment']",41.843658,-87.623863
Chicago,Status not available,Chicago,Price information not available,No rating,No ratings,"['locality', 'political']",41.8781136,-87.6297982
Connie's Pizza,OPERATIONAL,"2373 South Archer Avenue, Chicago",2,4.4,4899,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8492671,-87.6410642
CRYSTAL B. DESIGNS,CLOSED_TEMPORARILY,"2233 South Throop Street, Chicago",Price information not available,No rating,No ratings,"['clothing_store', 'point_of_interest', 'store', 'establishment']",41.85070679999999,-87.6580587
Moishe's Moving Systems,OPERATIONAL,"2233 South Throop Street #201, Chicago",Price information not available,3.8,4,"['moving_company', 'point_of_interest', 'establishment']",41.8505638,-87.6580668
Skylark,OPERATIONAL,"2149 South Halsted Street, Chicago",1,4.6,765,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8527778,-87.64638889999999
Digital Copier Supercenter,OPERATIONAL,"1100 West Cermak Road # B403, Chicago",Price information not available,3.4,7,"['point_of_interest', 'establishment']",41.8532269,-87.6535002
Ravenswood Special Events,OPERATIONAL,"1100 West Cermak Road, Chicago",Price information not available,4.2,5,"['point_of_interest', 'establishment']",41.8532269,-87.6535002
PolarKaze Media,OPERATIONAL,"2233 South Throop Street #620, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.85070679999999,-87.6580587
Olive Properties,OPERATIONAL,"1100 West Cermak Road Ste 100, Chicago",Price information not available,3,4,"['point_of_interest', 'establishment']",41.85266089999999,-87.653398
Dvorak (Anton) Park,OPERATIONAL,"1119 West Cullerton Street, Chicago",Price information not available,4.5,384,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",41.85432170000001,-87.6539063
Quick Delivery Services Inc,OPERATIONAL,United States,Price information not available,2.6,5,"['point_of_interest', 'establishment']",41.85,-87.64999999999999
Sietto,OPERATIONAL,"1100 West Cermak Road, Chicago",Price information not available,5,6,"['point_of_interest', 'establishment']",41.85268549999999,-87.65205170000002
Rocket Productions Chicago,OPERATIONAL,"1100 West Cermak Road Suite 121, Chicago",Price information not available,5,1,"['point_of_interest', 'store', 'establishment']",41.853193,-87.65353859999999
Footco Orthopedic,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['doctor', 'health', 'point_of_interest', 'establishment']",41.85,-87.64999999999999
C E Distribution Inc,OPERATIONAL,United States,Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.85,-87.64999999999999
Sofive Soccer Centers Chitown,OPERATIONAL,"2343 South Throop Street, Chicago",Price information not available,4.5,641,"['point_of_interest', 'establishment']",41.8494444,-87.6583333
"Auction & Event Solutions, Chicago",OPERATIONAL,"29W110 Butterfield Rd Ste 103, Warrenville",Price information not available,5,1,"['point_of_interest', 'establishment']",41.853193,-87.65353859999999
Mana Contemporary Chicago,OPERATIONAL,"2233 South Throop Street, Chicago",Price information not available,4.5,130,"['art_gallery', 'point_of_interest', 'establishment']",41.85076170000001,-87.6576322
DESIAR Eyewear Boutique,OPERATIONAL,"2150 South Canalport Avenue, Chicago",Price information not available,No rating,No ratings,"['clothing_store', 'health', 'point_of_interest', 'store', 'establishment']",41.85322979999999,-87.65015249999999
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
Norcon Inc,OPERATIONAL,"2229 South Halsted Street, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8517654,-87.646141
John A. Walsh Elementary School,OPERATIONAL,"2015 South Peoria Street, Chicago",Price information not available,4.9,9,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.85465869999999,-87.6479006
Christina's Skincare,OPERATIONAL,"2147 South Lumber Street Ste #322, Chicago",Price information not available,5,21,"['beauty_salon', 'spa', 'point_of_interest', 'establishment']",41.8532218,-87.6409887
Fountainhead Lofts,OPERATIONAL,"1932 South Halsted Street, Chicago",Price information not available,4.2,6,"['art_gallery', 'point_of_interest', 'establishment']",41.855802,-87.64689899999999
Gio's Cafe And Deli,OPERATIONAL,"2724 South Lowe Avenue, Chicago",2,4.7,574,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.8436568,-87.6429284
Lik-Nu-Porcelain of Illnois,OPERATIONAL,Chicago,Price information not available,5,1,"['point_of_interest', 'establishment']",41.85,-87.64999999999999
Alivio Medical Center,OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,2.6,153,"['hospital', 'health', 'point_of_interest', 'establishment']",41.854149,-87.6510359
Senior Suites of Bridgeport,OPERATIONAL,"2825 South Halsted Street apt,,,610 610, Chicago",Price information not available,4.2,12,"['health', 'point_of_interest', 'establishment']",41.8428459,-87.6461715
SEIU Healthcare,OPERATIONAL,"2229 South Halsted Street, Chicago",Price information not available,3.6,92,"['point_of_interest', 'establishment']",41.8517654,-87.646141
Mark Sheridan Math & Science Academy,OPERATIONAL,"533 West 27th Street, Chicago",Price information not available,4.6,28,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.84424589999999,-87.6412481
Jinn Express Inc. 芝加哥捷通快递,OPERATIONAL,"2519 South Halsted Street, Chicago",Price information not available,3.5,32,"['point_of_interest', 'establishment']",41.84655490000001,-87.64620939999999
Scube Marketing,OPERATIONAL,"2150 South Canalport Avenue #2A11, Chicago",Price information not available,4.4,7,"['point_of_interest', 'establishment']",41.85322979999999,-87.65015249999999
Burrell Beverage,OPERATIONAL,"2150 South Canalport Avenue, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8532298,-87.6501526
Chicago Arts District,OPERATIONAL,"1945 South Halsted Street, Chicago",Price information not available,4.5,23,"['art_gallery', 'point_of_interest', 'establishment']",41.8555878,-87.6462758
"Podmajersky, Inc.",OPERATIONAL,"1945 South Halsted Street, Chicago",Price information not available,3.6,9,"['real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment']",41.8555059,-87.6464354
Park To Shop Supermarket (Hong Kong Market),OPERATIONAL,"520 West 24th Place, Chicago",Price information not available,4.1,1094,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.84856159999999,-87.6409201
St. Barbara Catholic Church,OPERATIONAL,"2859 South Throop Street, Chicago",Price information not available,4.6,71,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.84254169999999,-87.6527902
"V&V Supremo Foods, Inc.",OPERATIONAL,"2141 South Throop Street, Chicago",Price information not available,4.2,33,"['convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.8528873,-87.6584584
McGuane (John) Park,OPERATIONAL,"2901 South Poplar Avenue, Chicago",Price information not available,4.5,690,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",41.8407367,-87.6476489
Gold Coast Freightways,OPERATIONAL,"2300 South Throop Street # 3, Chicago",Price information not available,1.4,16,"['moving_company', 'point_of_interest', 'establishment']",41.8504549,-87.6590784
123dj.com,OPERATIONAL,"2201 South Union Avenue, Chicago",Price information not available,4.3,524,"['store', 'point_of_interest', 'establishment']",41.852501,-87.6444564
Milk Design,OPERATIONAL,"2220 South Halsted Street, Chicago",Price information not available,1.8,5,"['point_of_interest', 'general_contractor', 'establishment']",41.8519683,-87.6469487
2229 S Halsted LLC,OPERATIONAL,"2229 South Halsted Street, Chicago",Price information not available,4.3,18,"['point_of_interest', 'establishment']",41.8517654,-87.646141
Emmanuel Presbyterian Church,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.85642180000001,-87.6567194
Chicago Inventors Organization,OPERATIONAL,"2150 South Canalport Avenue #2A-9, Chicago",Price information not available,4.3,6,"['point_of_interest', 'establishment']",41.8532955,-87.650458
"Dr. Rita Melgarejo-Glaab, MD",OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,4.5,2,"['doctor', 'point_of_interest', 'health', 'establishment']",41.85421949999999,-87.65094700000002
Sirois Evans DO,OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.854149,-87.6510359
"Dr. Annie Y. Lai, MD",OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.85421949999999,-87.65094700000002
Barragan Lorena MD,OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.854149,-87.6510359
"Lissette Zermeno, RN",OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.85421949999999,-87.65094700000002
Ward Susan E,OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'health', 'establishment']",41.854149,-87.6510359
"Dr. Wen-Ho Yang, MD",OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.85421949999999,-87.65094700000002
U-Haul Moving & Storage of South Loop,OPERATIONAL,"500 West Cermak Road, Chicago",1,4.3,293,"['moving_company', 'storage', 'store', 'point_of_interest', 'establishment']",41.8534689,-87.6409333
Colorphonic,OPERATIONAL,"2215 South Union Avenue, Chicago",Price information not available,5,1,"['point_of_interest', 'establishment']",41.8521075,-87.64445180000001
"Meredith M. Sen, CNM",OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.854149,-87.6510359
ART METAL DESIGN STUDIO,OPERATIONAL,"2215 South Union Avenue, Chicago",Price information not available,5,2,"['point_of_interest', 'establishment']",41.85209019999999,-87.644288
"Mary K. Coleman, MSN",OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.85421949999999,-87.65094700000002
"Christina H. Ha, CNM",OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.85421949999999,-87.65094700000002
Cosas Inc,OPERATIONAL,"2170 South Canalport Avenue, Chicago",Price information not available,No rating,No ratings,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",41.8530886,-87.6503697
