Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
Coin-Mate,OPERATIONAL,"1120 West Exchange Avenue, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'store', 'establishment']",41.8194282,-87.6538865
WM Display Group,OPERATIONAL,"1040 West 40th Street, Chicago",Price information not available,4.5,11,"['point_of_interest', 'establishment']",41.821198,-87.65296219999999
National Drivetrain Inc,OPERATIONAL,"734 West 43rd Street, Chicago",Price information not available,3.8,6,"['car_repair', 'point_of_interest', 'store', 'establishment']",41.8164479,-87.6447486
Acid Products Co Inc,OPERATIONAL,"600 West 41st Street, Chicago",Price information not available,3.4,22,"['point_of_interest', 'store', 'establishment']",41.82063929999999,-87.6415217
Taylor-Lauridsen Park,OPERATIONAL,"704 West 42nd Street, Chicago",Price information not available,4.3,131,"['park', 'point_of_interest', 'establishment']",41.8182065,-87.6429822
Kathleen McKenzie - State Farm Insurance Agent,OPERATIONAL,"734 West 43rd Street, Chicago",Price information not available,5,18,"['insurance_agency', 'point_of_interest', 'establishment']",41.816406,-87.64476599999999
T Castro Produce Co,OPERATIONAL,"1032 West 43rd Street, Chicago",Price information not available,5,5,"['food', 'point_of_interest', 'establishment']",41.8173818,-87.65229819999999
La Grou Distribution System,OPERATIONAL,"4124 South Racine Avenue, Chicago",Price information not available,3.3,4,"['point_of_interest', 'establishment']",41.8194597,-87.65622090000001
Wiremasters Inc,OPERATIONAL,"1040 West 40th Street, Chicago",Price information not available,5,2,"['point_of_interest', 'establishment']",41.8216286,-87.6529779
team web development,OPERATIONAL,"4122 South Union Avenue, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8195106,-87.6437322
Stan-Mark Food Products Inc,OPERATIONAL,"4419 South Halsted Street, Chicago",Price information not available,5,3,"['food', 'point_of_interest', 'establishment']",41.813658,-87.6455055
Stevens Exhibits,OPERATIONAL,"3900 South Union Avenue, Chicago",Price information not available,5,5,"['point_of_interest', 'establishment']",41.82254580000001,-87.6437003
Engineered Glass Products,OPERATIONAL,"929 West Exchange Avenue, Chicago",Price information not available,4.1,15,"['point_of_interest', 'establishment']",41.81836919999999,-87.6500222
Richmond Gear,OPERATIONAL,"1001 West Exchange Avenue, Chicago",Price information not available,3.6,5,"['car_repair', 'point_of_interest', 'establishment']",41.8185312,-87.6509222
Morgan Services Inc,OPERATIONAL,"4301 South Morgan Street, Chicago",Price information not available,4.5,6,"['laundry', 'point_of_interest', 'establishment']",41.81569289999999,-87.6497802
Edwards Glove,OPERATIONAL,"4000 South Racine Avenue, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8210614,-87.65658540000001
Moore Place,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.8179017,-87.6453567
Lakeshore Beverage,OPERATIONAL,"4300 South Halsted Street, Chicago",Price information not available,3.8,155,"['point_of_interest', 'establishment']",41.8153949,-87.64652989999999
Chicago,Status not available,Chicago,Price information not available,No rating,No ratings,"['locality', 'political']",41.8781136,-87.6297982
Union Stockyards Gate,OPERATIONAL,"W Exchange Ave &, South Peoria Street, Chicago",Price information not available,4.5,175,"['tourist_attraction', 'point_of_interest', 'establishment']",41.8186316,-87.64851469999999
Jernberg Industries Inc.,OPERATIONAL,"328 West 40th Place, Chicago",Price information not available,3.9,8,"['point_of_interest', 'establishment']",41.8192901,-87.6339187
BP Gas Station,OPERATIONAL,"4244 South Wentworth Avenue, Chicago",Price information not available,3.4,16,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.816689,-87.63151850000001
Subway,OPERATIONAL,"4242 South Wentworth Avenue, Chicago",1,3.2,77,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8170279,-87.6314146
Fairbairn Jr James P MD,OPERATIONAL,"634 West 43rd Street, Chicago",Price information not available,4.6,11,"['doctor', 'health', 'point_of_interest', 'establishment']",41.8164324,-87.6423032
Tuxedo Junction,OPERATIONAL,"4300 South Union Avenue, Chicago",Price information not available,3.6,16,"['gas_station', 'food', 'point_of_interest', 'store', 'establishment']",41.8160937,-87.6435281
N C Oil Group,CLOSED_TEMPORARILY,"4300 South State Street, Chicago",Price information not available,3,1,"['gas_station', 'point_of_interest', 'establishment']",41.8162127,-87.62668409999999
Minnie Julia Riperton Apartments,OPERATIONAL,"4250 South Princeton Avenue, Chicago",Price information not available,3.2,17,"['point_of_interest', 'establishment']",41.8169035,-87.63456889999999
WL (CM) Stone Works Inc.,OPERATIONAL,"4310 South Shields Avenue, Chicago",Price information not available,4.7,29,"['point_of_interest', 'home_goods_store', 'store', 'establishment']",41.8162299,-87.6348881
Cardinal Pallet Co Inc,OPERATIONAL,"505 West 43rd Street, Chicago",Price information not available,4.4,9,"['point_of_interest', 'store', 'establishment']",41.816178,-87.63895199999999
Frost Chicago,OPERATIONAL,"830 West 40th Street, Chicago",Price information not available,4.7,30,"['electronics_store', 'point_of_interest', 'home_goods_store', 'store', 'establishment']",41.8215464,-87.647168
Chicago Game & Gourmet,OPERATIONAL,"700 West Root Street, Chicago",Price information not available,4.6,23,"['food', 'point_of_interest', 'establishment']",41.8191664,-87.6437134
Acid Products Co Inc,OPERATIONAL,"600 West 41st Street, Chicago",Price information not available,3.4,22,"['point_of_interest', 'store', 'establishment']",41.82063929999999,-87.6415217
L & L Packing Co,OPERATIONAL,"527 West 41st Street, Chicago",Price information not available,4.1,7,"['food', 'point_of_interest', 'establishment']",41.8196477,-87.6398569
Taylor-Lauridsen Park,OPERATIONAL,"704 West 42nd Street, Chicago",Price information not available,4.3,131,"['park', 'point_of_interest', 'establishment']",41.8182065,-87.6429822
A & A Midwest Rebuilders Supply Inc,OPERATIONAL,"4050 South Wentworth Avenue, Chicago",Price information not available,4.3,40,"['car_repair', 'point_of_interest', 'store', 'establishment']",41.8204141,-87.6316284
Econogas,OPERATIONAL,"4244 South Wentworth Avenue, Chicago",Price information not available,4.1,21,"['gas_station', 'point_of_interest', 'establishment']",41.8166857,-87.6314788
Stevens Exhibits,OPERATIONAL,"3900 South Union Avenue, Chicago",Price information not available,5,5,"['point_of_interest', 'establishment']",41.82254580000001,-87.6437003
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
National Drivetrain Inc,OPERATIONAL,"734 West 43rd Street, Chicago",Price information not available,3.8,6,"['car_repair', 'store', 'point_of_interest', 'establishment']",41.8164479,-87.6447486
Kathleen McKenzie - State Farm Insurance Agent,OPERATIONAL,"734 West 43rd Street, Chicago",Price information not available,5,18,"['insurance_agency', 'point_of_interest', 'establishment']",41.816406,-87.64476599999999
Inspectall Inspections,OPERATIONAL,"4101 South Halsted Street #9719, Chicago",Price information not available,5,3,"['finance', 'home_goods_store', 'store', 'insurance_agency', 'point_of_interest', 'establishment']",41.8200197,-87.6455706
team web development,OPERATIONAL,"4122 South Union Avenue, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8195106,-87.6437322
Accu-Drive Inc,OPERATIONAL,"610 West Pershing Road, Chicago",Price information not available,5,1,"['car_repair', 'point_of_interest', 'establishment']",41.823638,-87.6414968
Canine Butcher Shop,OPERATIONAL,"4040 South Normal Avenue, Chicago",Price information not available,3.9,8,"['food', 'store', 'point_of_interest', 'establishment']",41.8205022,-87.6388699
Divvy,OPERATIONAL,"Shields Ave & 43rd St, Chicago",Price information not available,3,1,"['point_of_interest', 'establishment']",41.81620780000001,-87.6348193
Canaryville Lions Youth Football,OPERATIONAL,"516 West 44th Street, Chicago",Price information not available,4.4,8,"['point_of_interest', 'establishment']",41.8146513,-87.6391409
Eden Place Nature Center,OPERATIONAL,"4417 South Stewart Avenue, Chicago",Price information not available,4.1,34,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",41.8146028,-87.63547989999999
Freddy's Auto Repair And Tires,OPERATIONAL,"4301 South Princeton Avenue, Chicago",Price information not available,3.4,47,"['car_repair', 'point_of_interest', 'establishment']",41.816061,-87.63337399999999
"ChiTown General Truck Repair, LLC",OPERATIONAL,"237 West Root Street, Chicago",Price information not available,4.6,11,"['car_repair', 'point_of_interest', 'establishment']",41.81901180000001,-87.6326392
AAM Metal Forming | Chicago Manufacturing Facility - Plant 1,OPERATIONAL,"328 West 40th Place, Chicago",Price information not available,2.3,3,"['point_of_interest', 'establishment']",41.8209192,-87.6333234
Horizon Contractors Inc,OPERATIONAL,"712 West Root Street, Chicago",Price information not available,3.7,3,"['electrician', 'point_of_interest', 'establishment']",41.81914299999999,-87.64403519999999
7SWorldwide Recording Studio,OPERATIONAL,"4110 South Union Avenue, Chicago",Price information not available,4.8,5,"['store', 'point_of_interest', 'establishment']",41.8198556,-87.6437127
Midwest Laundries,OPERATIONAL,"431 West Pershing Road, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8229693,-87.6374538
CHGO YOGA CO-OP,OPERATIONAL,"736 West 43rd Street 2nd floor, Chicago",Price information not available,5,1,"['gym', 'health', 'point_of_interest', 'establishment']",41.816383,-87.6447622
Moore Place,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.8179017,-87.6453567
AAM Metal Forming | Chicago Manufacturing Facility - Plant 2,OPERATIONAL,"329 West Pershing Road, Chicago",Price information not available,4.5,6,"['point_of_interest', 'establishment']",41.8230037,-87.6348347
Rainstorm Car Wash,OPERATIONAL,"3900 South Wallace Street, Chicago",Price information not available,4.1,1105,"['car_wash', 'point_of_interest', 'establishment']",41.823161,-87.6415075
BallPark Pub,OPERATIONAL,"514 West Pershing Road, Chicago",2,4.6,362,"['bar', 'point_of_interest', 'establishment']",41.8237142,-87.6393423
United States Postal Service,OPERATIONAL,"4101 South Halsted Street Ste 1, Chicago",Price information not available,1.7,230,"['post_office', 'finance', 'point_of_interest', 'establishment']",41.81992749999999,-87.64546709999999
Annette Held Landscape Design,OPERATIONAL,"3855 South Lowe Avenue, Chicago",Price information not available,5,4,"['general_contractor', 'point_of_interest', 'establishment']",41.8236114,-87.6419945
Fuller Park Fieldhouse,OPERATIONAL,"331 West 45th Street, Chicago",Price information not available,4.5,2,"['point_of_interest', 'establishment']",41.8122372,-87.6343077
V & V Corporation,OPERATIONAL,"3832 South Wallace Street, Chicago",Price information not available,4.7,3,"['general_contractor', 'point_of_interest', 'establishment']",41.82434339999999,-87.641351
Lakeshore Beverage,OPERATIONAL,"4300 South Halsted Street, Chicago",Price information not available,3.8,155,"['point_of_interest', 'establishment']",41.8153949,-87.64652989999999
Stan-Mark Food Products Inc,OPERATIONAL,"4419 South Halsted Street, Chicago",Price information not available,5,3,"['food', 'point_of_interest', 'establishment']",41.813658,-87.6455055
McInerney (Thomas) Park,OPERATIONAL,"4446 South Emerald Avenue, Chicago",Price information not available,4.3,23,"['park', 'point_of_interest', 'establishment']",41.81279320000001,-87.64503119999999
Kelly's Tavern,OPERATIONAL,"4403 South Wallace Street, Chicago",1,4.2,112,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8142659,-87.6405855
Charles Jenkins,OPERATIONAL,"4543 South Princeton Avenue, Chicago",Price information not available,5,4,"['point_of_interest', 'establishment']",41.8111657,-87.6330287
Pizza Nova Express,OPERATIONAL,"558 West 43rd Street #2717, Chicago",1,3.7,744,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.81648679999999,-87.6406861
Dana Durkin's Salon,OPERATIONAL,"4135 South Wallace Street, Chicago",Price information not available,5,5,"['beauty_salon', 'point_of_interest', 'establishment']",41.8188592,-87.6407006
Laborers’ Local 4,OPERATIONAL,"3841 South Halsted Street, Chicago",Price information not available,4.4,19,"['point_of_interest', 'establishment']",41.8240287,-87.6457118
Danielson Food Products,OPERATIONAL,"215 West Root Street, Chicago",Price information not available,4.8,4,"['food', 'point_of_interest', 'store', 'establishment']",41.8189825,-87.63216709999999
Piano Technicians Guild,OPERATIONAL,"4122 South Union Avenue, Chicago",Price information not available,5,1,"['point_of_interest', 'establishment']",41.8195106,-87.6437322
Terrence Karpowicz,OPERATIONAL,"700 West 41st Street, Chicago",Price information not available,5,3,"['point_of_interest', 'establishment']",41.82073,-87.64373650000002
St. Gabriel Catholic School,OPERATIONAL,"4500 South Wallace Street, Chicago",Price information not available,5,8,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.8124447,-87.64092149999999
Truck Tire Sales Inc.,OPERATIONAL,"426 West Pershing Road, Chicago",Price information not available,4.3,39,"['car_repair', 'point_of_interest', 'store', 'establishment']",41.82384,-87.63726
Legends Farm,OPERATIONAL,"4431 South Federal Street, Chicago",Price information not available,4.5,29,"['park', 'point_of_interest', 'establishment']",41.813941,-87.62816300000001
John Wentworth Gardens Park,OPERATIONAL,"3770 South Wentworth Avenue, Chicago",Price information not available,3.9,49,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",41.82542540000001,-87.6320999
Midway Marketing,OPERATIONAL,"3937 South Lowe Avenue, Chicago",Price information not available,3.8,17,"['point_of_interest', 'establishment']",41.8222568,-87.6421024
Chicago,Status not available,Chicago,Price information not available,No rating,No ratings,"['locality', 'political']",41.8781136,-87.6297982
The Amber Inn,OPERATIONAL,"3901 South Michigan Avenue, Chicago",Price information not available,3.3,617,"['lodging', 'point_of_interest', 'establishment']",41.8236552,-87.62263109999999
Pearl's Place Restaurant,OPERATIONAL,"3901 South Michigan Avenue, Chicago",2,4.1,3487,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8235863,-87.62277739999999
Community Care Center Inc,OPERATIONAL,"4314 South Wabash Avenue, Chicago",Price information not available,3.2,42,"['point_of_interest', 'health', 'establishment']",41.81571569999999,-87.6250076
Wendell Phillips Academy High School,OPERATIONAL,"244 East Pershing Road, Chicago",Price information not available,3.8,38,"['secondary_school', 'point_of_interest', 'school', 'establishment']",41.8244255,-87.61981949999999
Jernberg Industries Inc.,OPERATIONAL,"328 West 40th Place, Chicago",Price information not available,3.9,8,"['point_of_interest', 'establishment']",41.8192901,-87.6339187
TreeSanta Christmas Tree Delivery,OPERATIONAL,"4042 South Michigan Avenue, Chicago",Price information not available,4.6,22,"['point_of_interest', 'establishment']",41.8207205,-87.623544
BP Gas Station,OPERATIONAL,"4244 South Wentworth Avenue, Chicago",Price information not available,3.4,16,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.816689,-87.63151850000001
Subway,OPERATIONAL,"4242 South Wentworth Avenue, Chicago",1,3.2,77,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8170279,-87.6314146
Birinder Marwah M.D.,OPERATIONAL,"400 East 41st Street Suite 103, Chicago",Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.8205333,-87.6160634
State of Mind Mental Health,OPERATIONAL,"400 East 41st Street # 101A, Chicago",Price information not available,5,1,"['point_of_interest', 'health', 'establishment']",41.82072029999999,-87.61614379999999
N C Oil Group,CLOSED_TEMPORARILY,"4300 South State Street, Chicago",Price information not available,3,1,"['gas_station', 'point_of_interest', 'establishment']",41.8162127,-87.62668409999999
Chicago Urban League,OPERATIONAL,"4510 South Michigan Avenue, Chicago",Price information not available,4.4,165,"['point_of_interest', 'establishment']",41.8126651,-87.6233399
Learning Resource Center,OPERATIONAL,"3901 South State Street, Chicago",Price information not available,5,1,"['library', 'point_of_interest', 'establishment']",41.8227741,-87.6259985
Al Sadiq Masjid,OPERATIONAL,"4448 South Wabash Avenue, Chicago",Price information not available,4.3,81,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",41.81326789999999,-87.62491399999999
South Side Community Art Center,CLOSED_TEMPORARILY,"3831 South Michigan Avenue, Chicago",Price information not available,4.8,144,"['art_gallery', 'museum', 'point_of_interest', 'establishment']",41.8245794,-87.6227522
Apostolic Faith Church,OPERATIONAL,"3823 South Indiana Avenue, Chicago",Price information not available,4.8,411,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.8248693,-87.6212853
Chicago's Home of Chicken & Waffles,OPERATIONAL,"3947 South King Drive, Chicago",2,4.1,3865,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8224676,-87.6165202
Kingdom Hall of Jehovah's Witnesses,OPERATIONAL,"4157 South Michigan Avenue, Chicago",Price information not available,5,29,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.8185294,-87.6227102
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
Dawson Technical Institute of Kennedy King College,OPERATIONAL,"3901 South State Street, Chicago",Price information not available,4.5,41,"['university', 'point_of_interest', 'establishment']",41.8226507,-87.6260992
400 Medical Specialists,OPERATIONAL,"400 East 41st Street #117, Chicago",Price information not available,5,1,"['doctor', 'health', 'point_of_interest', 'establishment']",41.82072029999999,-87.61614379999999
Mollison Elementary School,OPERATIONAL,"4415 South King Drive, Chicago",Price information not available,5,6,"['primary_school', 'point_of_interest', 'school', 'establishment']",41.8143614,-87.615933
Lockology Salon,OPERATIONAL,"4303 South State Street, Chicago",Price information not available,4.5,264,"['hair_care', 'point_of_interest', 'establishment']",41.8162877,-87.62597319999999
Lifescan Labs Inc,OPERATIONAL,"4314 South Wabash Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.81579259999999,-87.6251164
Minnie Julia Riperton Apartments,OPERATIONAL,"4250 South Princeton Avenue, Chicago",Price information not available,3.2,17,"['point_of_interest', 'establishment']",41.8169035,-87.63456889999999
WL (CM) Stone Works Inc.,OPERATIONAL,"4310 South Shields Avenue, Chicago",Price information not available,4.7,29,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",41.8162299,-87.6348881
First Church of Deliverance,OPERATIONAL,"4315 South Wabash Avenue, Chicago",Price information not available,4.6,83,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.8158415,-87.62418989999999
Washburne Trade School,CLOSED_TEMPORARILY,"3901 South State Street, Chicago",Price information not available,5,2,"['secondary_school', 'point_of_interest', 'school', 'establishment']",41.8227741,-87.6259985
Ada S Mc Kinley Community Services,OPERATIONAL,"4301 South Wabash Avenue, Chicago",Price information not available,3,2,"['point_of_interest', 'establishment']",41.8162956,-87.62434809999999
Deck Master - Power Wash & Sealing in Chicago IL,OPERATIONAL,"1658 North Milwaukee Avenue #411, Chicago",Price information not available,No rating,No ratings,"['painter', 'general_contractor', 'point_of_interest', 'establishment']",41.81518370000001,-87.62099479999999
A & A Midwest Rebuilders Supply Inc,OPERATIONAL,"4050 South Wentworth Avenue, Chicago",Price information not available,4.3,40,"['car_repair', 'store', 'point_of_interest', 'establishment']",41.8204141,-87.6316284
Econogas,OPERATIONAL,"4244 South Wentworth Avenue, Chicago",Price information not available,4.1,21,"['gas_station', 'point_of_interest', 'establishment']",41.8166857,-87.6314788
New Moon Ancient Healing,OPERATIONAL,"4427 South Michigan Avenue, Chicago",Price information not available,4.9,9,"['health', 'point_of_interest', 'establishment']",41.81386659999999,-87.62258469999999
Tiny Little Leaders Daycare,CLOSED_TEMPORARILY,"4032 South Indiana Avenue, Chicago",Price information not available,1,1,"['point_of_interest', 'establishment']",41.8209732,-87.6219122
Saint Paul Church of God in Christ,OPERATIONAL,"4528 South Wabash Avenue, Chicago",Price information not available,4.6,12,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.81198000000001,-87.62473469999999
Tabernacle Baptist Church,OPERATIONAL,"4130 South Indiana Avenue, Chicago",Price information not available,4.3,7,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.8192513,-87.6217109
Inner City Youth-Adult Foundation Inc.,OPERATIONAL,"4500 South Michigan Avenue, Chicago",Price information not available,5,5,"['point_of_interest', 'establishment']",41.8128953,-87.6234123
Soul Work,OPERATIONAL,"118 East 45th Street, Chicago",Price information not available,5,2,"['health', 'point_of_interest', 'establishment']",41.8132982,-87.6220063
United House Of Prayer For All People,OPERATIONAL,"4359 South State Street, Chicago",Price information not available,4,11,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.81509,-87.62579629999999
Camp of Dreams,OPERATIONAL,"8 West Root Street, Chicago",Price information not available,5,1,"['point_of_interest', 'establishment']",41.8197349,-87.6267484
Oak Street Health Bronzeville Primary Care Clinic,OPERATIONAL,"4318 South State Street, Chicago",Price information not available,4.7,95,"['point_of_interest', 'health', 'establishment']",41.81573840000001,-87.6266974
Ada S Mckinley Community Services Inc,OPERATIONAL,"4237 South Indiana Avenue, Chicago",Price information not available,5,3,"['point_of_interest', 'health', 'establishment']",41.8172209,-87.621149
ChiTurf,OPERATIONAL,"4042 South Michigan Avenue, Chicago",Price information not available,4.8,15,"['store', 'point_of_interest', 'general_contractor', 'establishment']",41.8206388,-87.6233748
Legends Farm,OPERATIONAL,"4431 South Federal Street, Chicago",Price information not available,4.5,29,"['park', 'point_of_interest', 'establishment']",41.813941,-87.62816300000001
The Felony Free Society,OPERATIONAL,"3901 South State Street #216F, Chicago",Price information not available,2,1,"['point_of_interest', 'establishment']",41.8227741,-87.6259984
Fourth Episcopal District of the AME Church,OPERATIONAL,"4448 South Michigan Avenue, Chicago",Price information not available,4.7,3,"['point_of_interest', 'establishment']",41.81353379999999,-87.6233858
Rodgers Roofing,OPERATIONAL,"4540 South Wabash Avenue, Chicago",Price information not available,5,1,"['roofing_contractor', 'point_of_interest', 'establishment']",41.8118351,-87.62415209999999
Divvy,OPERATIONAL,"Indiana Ave & 40th St, Chicago",Price information not available,3,2,"['point_of_interest', 'establishment']",41.82168009999999,-87.6216
Smash Sound Recording,OPERATIONAL,"S Prairie Ave & E 41st St, Chicago",Price information not available,No rating,No ratings,"['store', 'point_of_interest', 'establishment']",41.820174,-87.619888
Divvy,OPERATIONAL,"State St & Pershing Rd, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8230153,-87.62656799999999
"ChiTown General Truck Repair, LLC",OPERATIONAL,"237 West Root Street, Chicago",Price information not available,4.6,11,"['car_repair', 'point_of_interest', 'establishment']",41.81901180000001,-87.6326392
Divvy,OPERATIONAL,"Prairie Ave & 43rd St, Chicago",Price information not available,5,1,"['point_of_interest', 'establishment']",41.816659,-87.6194125
CityPoint Loft,OPERATIONAL,"4338 South Prairie Avenue, Chicago",Price information not available,4.4,67,"['point_of_interest', 'establishment']",41.81540519999999,-87.62012879999999
ValStor,OPERATIONAL,"3900 South Michigan Avenue, Chicago",Price information not available,4.8,9,"['storage', 'point_of_interest', 'establishment']",41.822971,-87.623677
Zion Grove Baptist Church,OPERATIONAL,"231 East Pershing Road, Chicago",Price information not available,4.8,22,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.8236869,-87.62028699999999
Your School of Beauty Culture & Barber College,OPERATIONAL,"116 East Pershing Road, Chicago",Price information not available,4.6,51,"['beauty_salon', 'point_of_interest', 'establishment']",41.8238566,-87.62218299999999
Freddy's Auto Repair And Tires,OPERATIONAL,"4301 South Princeton Avenue, Chicago",Price information not available,3.4,47,"['car_repair', 'point_of_interest', 'establishment']",41.816061,-87.63337399999999
National Association-Letter,OPERATIONAL,"3850 South Wabash Avenue, Chicago",Price information not available,4.3,10,"['point_of_interest', 'establishment']",41.8239479,-87.6252944
Truth Restaurant,OPERATIONAL,"56 East Pershing Road, Chicago",2,4.2,1983,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8239312,-87.62424329999999
Chicago,Status not available,Chicago,Price information not available,No rating,No ratings,"['locality', 'political']",41.8781136,-87.6297982
The Amber Inn,OPERATIONAL,"3901 South Michigan Avenue, Chicago",Price information not available,3.3,617,"['lodging', 'point_of_interest', 'establishment']",41.8236552,-87.62263109999999
Greater Grand Mental Health,OPERATIONAL,"4314 South Cottage Grove Avenue, Chicago",Price information not available,3.7,3,"['local_government_office', 'doctor', 'health', 'point_of_interest', 'establishment']",41.816259,-87.60707339999999
Wendell Phillips Academy High School,OPERATIONAL,"244 East Pershing Road, Chicago",Price information not available,3.8,38,"['secondary_school', 'point_of_interest', 'school', 'establishment']",41.8244255,-87.61981949999999
Birinder Marwah M.D.,OPERATIONAL,"400 East 41st Street Suite 103, Chicago",Price information not available,No rating,No ratings,"['doctor', 'health', 'point_of_interest', 'establishment']",41.8205333,-87.6160634
State of Mind Mental Health,OPERATIONAL,"400 East 41st Street # 101A, Chicago",Price information not available,5,1,"['health', 'point_of_interest', 'establishment']",41.82072029999999,-87.61614379999999
TreeSanta Christmas Tree Delivery,OPERATIONAL,"4042 South Michigan Avenue, Chicago",Price information not available,4.6,22,"['point_of_interest', 'establishment']",41.8207205,-87.623544
Pearl's Place Restaurant,OPERATIONAL,"3901 South Michigan Avenue, Chicago",2,4.1,3487,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8235863,-87.62277739999999
Community Care Center Inc,OPERATIONAL,"4314 South Wabash Avenue, Chicago",Price information not available,3.2,42,"['health', 'point_of_interest', 'establishment']",41.81571569999999,-87.6250076
"Dr. Sylvia A. Santos, MD",OPERATIONAL,"4314 South Cottage Grove Avenue, Chicago",Price information not available,1,1,"['doctor', 'health', 'point_of_interest', 'establishment']",41.816259,-87.60707339999999
"Frances S. Ratcliff, MISA",OPERATIONAL,"4314 South Cottage Grove Avenue, Chicago",Price information not available,No rating,No ratings,"['health', 'point_of_interest', 'establishment']",41.816332,-87.6072025
Chicago's Home of Chicken & Waffles,OPERATIONAL,"3947 South King Drive, Chicago",2,4.1,3865,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8224676,-87.6165202
Honey 1 BBQ,OPERATIONAL,"746 East 43rd Street, Chicago",2,4,921,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8169394,-87.6072851
Carter G Woodson Middle School,CLOSED_TEMPORARILY,"4444 South Evans Avenue, Chicago",Price information not available,2,4,"['point_of_interest', 'school', 'establishment']",41.81347900000001,-87.608544
Mollison Elementary School,OPERATIONAL,"4415 South King Drive, Chicago",Price information not available,5,6,"['primary_school', 'point_of_interest', 'school', 'establishment']",41.8143614,-87.615933
Northeastern Illinois University,OPERATIONAL,"700 East Oakwood Boulevard, Chicago",Price information not available,4.8,14,"['university', 'point_of_interest', 'establishment']",41.82296460000001,-87.609453
400 Medical Specialists,OPERATIONAL,"400 East 41st Street #117, Chicago",Price information not available,5,1,"['doctor', 'health', 'point_of_interest', 'establishment']",41.82072029999999,-87.61614379999999
New Age Chicago Furniture Co.,OPERATIONAL,"4238 South Cottage Grove Avenue, Chicago",Price information not available,4.8,256,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",41.81746529999999,-87.6070058
Kingdom Hall of Jehovah's Witnesses,OPERATIONAL,"4157 South Michigan Avenue, Chicago",Price information not available,5,29,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.8185294,-87.6227102
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
Chicago Urban League,OPERATIONAL,"4510 South Michigan Avenue, Chicago",Price information not available,4.4,165,"['point_of_interest', 'establishment']",41.8126651,-87.6233399
Apostolic Faith Church,OPERATIONAL,"3823 South Indiana Avenue, Chicago",Price information not available,4.8,411,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.8248693,-87.6212853
Delta Sigma Theta Sorority,OPERATIONAL,"4525 South King Drive, Chicago",Price information not available,4.7,25,"['point_of_interest', 'establishment']",41.812341,-87.6160637
Judge Slater Apartments,OPERATIONAL,"740 East 43rd Street, Chicago",Price information not available,4,18,"['point_of_interest', 'establishment']",41.8173094,-87.6077498
